CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CREDIT_SCORE,DEFAULT,CAT_GAMBLING_Low,CAT_GAMBLING_No,CAT_DEBT_1,CAT_CREDIT_CARD_1,CAT_MORTGAGE_1,CAT_SAVINGS_ACCOUNT_1,CAT_DEPENDENTS_1,DTI,STI,CUR,TOTAL_SPENDING,GAMBLING_PERCENTAGE,IS_HIGH_DEBT,IS_LOW_SAVINGS,NEW_CREDIT_SCORE,LOAN_STATUS
CY6T32CJFP,0,19808,49521,0.9685,13.19,2.5001,0,0,0.2638,0.0396,0.0,0.0,0,0,0.5065,0.1069,0.0,0.0,0,0,0.5017,0.0,0.0,0.0,0,0,0.6928,0.001,0.0,0.0,229,108,0.4716,0.0854,0.0116,0.0046,420,222,0.5286,0.1363,0.0212,0.0085,57,23,0.4035,0.0,0.0029,0.0012,0,0,0.5061,0.0,0.0,0.0,0,0,0.5414,0.051,0.0,0.0,4932,3108,0.6302,0.0538,0.249,0.0996,188,94,0.5,0.0695,0.0095,0.0038,5826,3555,0.6102,0.9682,0.2941,0.1176,531,0,True,False,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.7378060492803673,0.013196514235431035,0.14337705273532989,1.0,0.0,509.26,REJECTED
CY89JKWHYY,110735,387572,230698,3.5,2.0833,0.5952,5681,402,0.0708,0.0513,0.0147,0.0246,0,0,0.5029,0.0,0.0,0.0,22126,14754,0.6668,0.1998,0.0571,0.0959,0,0,0.7927,0.0,0.0,0.0,7622,4534,0.5949,0.0688,0.0197,0.033,14858,6956,0.4682,0.1342,0.0383,0.0644,6183,2495,0.4035,0.0558,0.016,0.0268,21310,10785,0.5061,0.1924,0.055,0.0924,6585,3297,0.5007,0.0595,0.017,0.0285,0,0,0.8091,0.0,0.0,0.0,7914,3973,0.502,0.0715,0.0204,0.0343,92279,47196,0.5114,0.8333,0.2381,0.4,603,0,False,False,True,False,True,True,False,0.05630548222302825,0.21723992980602705,0.3268745167529615,0.25859944931732376,0.301287220996788,1.0,0.0,533.57,REJECTED
CY8SKSJ3PF,92747,176219,500834,1.9,5.4,2.8421,8748,3722,0.4255,0.0943,0.0496,0.0175,6942,3480,0.5013,0.0748,0.0394,0.0139,20992,10794,0.5142,0.2263,0.1191,0.0419,0,0,0.8332,0.0,0.0,0.0,0,0,0.5227,0.0,0.0,0.0,7172,3708,0.517,0.0773,0.0407,0.0143,2780,1164,0.4187,0.03,0.0158,0.0056,0,0,0.5062,0.0,0.0,0.0,2405,1205,0.501,0.0259,0.0136,0.0048,40226,23840,0.5927,0.4337,0.2283,0.0803,3482,1738,0.4991,0.0375,0.0198,0.007,92747,49651,0.5353,1.0,0.5263,0.1852,606,0,False,True,True,True,False,True,False,0.14594381548420016,0.11793019898121308,0.6720222292786987,0.25992790030940416,0.0,1.0,0.0,520.2,REJECTED
CYAXX8IV8G,51154,81846,219962,1.6,4.3,2.6875,5144,2629,0.5111,0.1006,0.0628,0.0234,0,0,0.5018,0.0,0.0,0.0,10068,5104,0.507,0.1968,0.123,0.0458,0,0,1.0686,0.0,0.0,0.0,0,0,0.5677,0.0,0.0,0.0,3438,1779,0.5175,0.0672,0.042,0.0156,367,367,1.0,0.0072,0.0045,0.0017,9548,4832,0.5061,0.1867,0.1167,0.0434,1381,691,0.5004,0.027,0.0169,0.0063,19538,11489,0.588,0.3819,0.2387,0.0888,1670,837,0.5012,0.0326,0.0204,0.0076,51154,27728,0.542,1.0,0.625,0.2326,617,1,False,True,True,False,False,True,False,0.1162143676613431,0.09930932496752391,0.6437058409234395,0.14186323767350764,0.0,1.0,0.0,529.05,REJECTED
CYB8C3KPHV,30684,52163,147283,1.7,4.8,2.8235,1438,332,0.2309,0.0469,0.0276,0.0098,0,0,0.5054,0.0,0.0,0.0,6730,3398,0.5049,0.2193,0.129,0.0457,0,0,0.9149,0.0,0.0,0.0,0,0,0.5662,0.0,0.0,0.0,2303,1191,0.5172,0.0751,0.0442,0.0156,922,512,0.5553,0.03,0.0177,0.0063,0,0,0.5062,0.0,0.0,0.0,843,385,0.4567,0.0275,0.0162,0.0057,17345,12122,0.6989,0.5653,0.3325,0.1178,1103,552,0.5005,0.0359,0.0211,0.0075,30684,18492,0.6027,1.0,0.5882,0.2083,549,1,False,True,True,False,False,True,False,0.1297276080202245,0.10551707802618814,0.6610695083630016,0.08375769962247014,0.0,1.0,0.0,528.18,REJECTED
CYC955J5T4,83800,645260,16760,7.7,0.2,0.026,2851,1288,0.4518,0.034,0.0044,0.1701,0,0,0.5006,0.0,0.0,0.0,8769,4384,0.4999,0.1046,0.0136,0.5232,0,0,1.1029,0.0,0.0,0.0,0,0,0.5625,0.0,0.0,0.0,10872,5611,0.5161,0.1297,0.0168,0.6487,8808,5257,0.5968,0.1051,0.0137,0.5255,18468,9347,0.5061,0.2204,0.0286,1.1019,488,246,0.5041,0.0058,0.0008,0.0291,29461,16911,0.574,0.3516,0.0457,1.7578,4083,2051,0.5023,0.0487,0.0063,0.2436,83800,45095,0.5381,1.0,0.1299,5.0,677,0,False,True,True,False,False,True,False,0.005405324340884649,0.4779284621397885,0.02321174178543189,0.23453121008260241,0.0,0.0,0.0,804.25,APPROVED
CYE3ZLKT77,0,24686,44884,0.0,12.7546,1.8182,0,0,0.307,0.0283,0.0,0.0,0,0,0.5064,0.0,0.0,0.0,0,0,0.5511,0.3176,0.0,0.0,0,0,1.3808,0.0015,0.0,0.0,640,328,0.5125,0.0193,0.0259,0.0143,856,411,0.4801,0.257,0.0347,0.0191,123,70,0.5691,0.096,0.005,0.0027,0,0,0.5062,0.2768,0.0,0.0,0,0,0.5162,0.0282,0.0,0.0,9161,4948,0.5401,0.1666,0.3711,0.2041,441,222,0.5034,0.0301,0.0179,0.0098,11221,5979,0.5328,1.0356,0.4545,0.25,540,1,True,False,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.6664035347740543,0.02851060206080218,0.20804776676570652,1.0,0.0,507.23,REJECTED
CYECK8Z1H8,113185,158459,633836,1.4,5.6,4.0,5441,1953,0.3589,0.0481,0.0343,0.0086,0,0,0.5007,0.0,0.0,0.0,30381,20157,0.6635,0.2684,0.1917,0.0479,0,0,0.6322,0.0,0.0,0.0,12483,5954,0.477,0.1103,0.0788,0.0197,7235,3742,0.5172,0.0639,0.0457,0.0114,2143,1330,0.6206,0.0189,0.0135,0.0034,0,0,0.5059,0.0,0.0,0.0,2906,1454,0.5003,0.0257,0.0183,0.0046,49098,23476,0.4781,0.4338,0.3098,0.0775,3498,1761,0.5034,0.0309,0.0221,0.0055,113185,59827,0.5286,1.0,0.7143,0.1786,544,0,False,False,True,False,False,True,False,0.15134908154477014,0.08689608402541608,0.7230457566162034,0.3179426041045729,0.40229509925854223,1.0,0.0,455.11,REJECTED
CYEUFOMTCA,248788,580504,1492726,2.3333,6.0,2.5714,17793,9559,0.5372,0.0715,0.0307,0.0119,0,0,0.5033,0.0,0.0,0.0,18875,9722,0.5151,0.0759,0.0325,0.0126,0,0,0.3569,0.0,0.0,0.0,10199,4680,0.4589,0.041,0.0176,0.0068,22116,12198,0.5515,0.0889,0.0381,0.0148,8521,6230,0.7311,0.0343,0.0147,0.0057,26755,13540,0.5061,0.1075,0.0461,0.0179,8266,4138,0.5006,0.0332,0.0142,0.0055,84838,48295,0.5693,0.341,0.1461,0.0568,9960,5000,0.502,0.04,0.0172,0.0067,207323,113362,0.5468,0.8333,0.3571,0.1389,596,0,False,False,True,True,False,True,False,0.1621595129602589,0.14482647406366103,0.6640216767672891,0.585159953447444,0.1794422697536321,1.0,0.0,485.95,REJECTED
CYF7SWG95Z,153309,129723,518892,0.8462,3.3846,4.0,7006,1275,0.182,0.0457,0.054,0.0135,3424,1717,0.5015,0.0223,0.0264,0.0066,13274,6812,0.5132,0.0866,0.1023,0.0256,0,0,0.6598,0.0,0.0,0.0,0,0,0.4175,0.0,0.0,0.0,14030,7247,0.5165,0.0915,0.1082,0.027,1605,0,0.8073,0.0105,0.0124,0.0031,18359,9291,0.5061,0.1198,0.1415,0.0354,5673,2840,0.5006,0.037,0.0437,0.0109,47748,23309,0.4882,0.3114,0.3681,0.092,6811,3426,0.503,0.0444,0.0525,0.0131,117930,55917,0.4742,0.7692,0.9091,0.2273,634,0,False,True,True,False,False,True,False,0.09147471961497097,0.052519611224152586,0.6683616237628771,0.3314116211076102,0.0,1.0,0.0,519.07,REJECTED
CYFOMMOR8H,70477,56382,288956,0.8,4.1,5.125,15513,11140,0.7181,0.2201,0.2751,0.0537,5910,2963,0.5014,0.0839,0.1048,0.0205,17959,9196,0.5121,0.2548,0.3185,0.0622,0,0,1.3161,0.0,0.0,0.0,0,0,0.5698,0.0,0.0,0.0,6530,3595,0.5505,0.0927,0.1158,0.0226,2297,546,0.2377,0.0326,0.0407,0.0079,16872,8539,0.5061,0.2394,0.2992,0.0584,2444,1224,0.5008,0.0347,0.0433,0.0085,0,0,0.1047,0.0,0.0,0.0,2952,1479,0.501,0.0419,0.0524,0.0102,70477,38682,0.5489,1.0,1.25,0.2439,606,0,False,True,True,False,False,True,False,0.1108092640325684,0.04965525743475592,0.7177931451273546,0.19671293536574982,0.0,1.0,0.0,516.07,REJECTED
CYGDWEUNBW,9825,1228,0,0.125,0.0,0.0,88,7,0.0795,0.009,0.0717,0.0,392,197,0.5026,0.0399,0.3192,0.0415,7045,4506,0.6396,0.717,5.737,0.4622,0,0,0.4414,0.0,0.0,0.001,0,0,0.4722,0.0,0.0,0.0065,705,319,0.4525,0.0718,0.5741,0.1707,0,0,0.7459,0.0,0.0,0.0746,0,0,0.5063,0.0,0.0,0.0433,0,0,0.5488,0.0,0.0,0.0116,4051,516,0.1274,0.4123,3.2989,0.435,0,0,0.5025,0.0,0.0,0.0316,12281,5545,0.4515,1.25,10.0008,3.3335,669,0,False,True,False,False,False,True,False,0.0,0.007757789253595854,0.0,0.031519486786454345,0.0,0.0,1.0,672.35,REJECTED
CYH24B1JL7,30027,318286,39035,10.6,1.3,0.1226,2292,1558,0.6798,0.0763,0.0072,0.0587,0,0,0.4997,0.0,0.0,0.0,4270,2196,0.5143,0.1422,0.0134,0.1094,0,0,0.7185,0.0,0.0,0.0,339,173,0.5103,0.0113,0.0011,0.0087,5649,3086,0.5463,0.1881,0.0177,0.1447,6290,4470,0.7107,0.2095,0.0198,0.1611,8966,4539,0.5062,0.2986,0.0282,0.2297,240,120,0.5,0.008,0.0008,0.0061,0,0,0.5993,0.0,0.0,0.0,1981,994,0.5018,0.066,0.0062,0.0507,30027,17136,0.5707,1.0,0.0943,0.7692,641,0,True,False,True,False,False,True,False,0.03513451820801816,0.6579270799164939,0.1040927800232552,0.08189275880666497,0.04118152271849292,1.0,0.0,637.54,REJECTED
CYJX6VCV3S,256740,770221,2347341,3.0,9.1429,3.0476,15648,6901,0.441,0.0609,0.0203,0.0067,0,0,0.5046,0.0,0.0,0.0,23972,12249,0.511,0.0934,0.0311,0.0102,0,0,0.9455,0.0,0.0,0.0,0,0,0.5686,0.0,0.0,0.0,26083,13515,0.5182,0.1016,0.0339,0.0111,6348,3167,0.4989,0.0247,0.0082,0.0027,0,0,0.5061,0.0,0.0,0.0,9635,5261,0.546,0.0375,0.0125,0.0041,89018,50738,0.57,0.3467,0.1156,0.0379,12682,6386,0.5035,0.0494,0.0165,0.0054,183386,98217,0.5356,0.7143,0.2381,0.0781,566,0,False,True,True,True,False,True,False,0.2471009473330317,0.18620613609694078,0.7185549355863547,0.5172130914871271,0.0,1.0,0.0,500.5,REJECTED
CYLRQ8WEAG,71471,903139,110456,12.6364,1.5455,0.1223,4582,3243,0.7078,0.0641,0.0051,0.0415,0,0,0.5018,0.0,0.0,0.0,7516,3791,0.5044,0.1052,0.0083,0.068,0,0,0.6884,0.0,0.0,0.0,0,0,0.5009,0.0,0.0,0.0,11395,6966,0.6113,0.1594,0.0126,0.1032,7775,4660,0.5994,0.1088,0.0086,0.0704,0,0,0.5062,0.0,0.0,0.0,408,204,0.5,0.0057,0.0005,0.0037,29859,19509,0.6534,0.4178,0.0331,0.2703,3439,1720,0.5001,0.0481,0.0038,0.0311,64974,40093,0.6171,0.9091,0.0719,0.5882,608,1,False,True,True,False,False,True,False,0.0417687247552682,0.7843265343449017,0.1051479713713259,0.18109228192682167,0.0,1.0,0.0,649.6,REJECTED
CYLX7V2K2H,140835,380254,1816772,2.7,12.9,4.7778,16362,10181,0.6222,0.1162,0.043,0.009,0,0,0.5037,0.0,0.0,0.0,13672,9031,0.6605,0.0971,0.036,0.0075,0,0,0.5592,0.0,0.0,0.0,0,0,0.5805,0.0,0.0,0.0,73754,38189,0.5178,0.5237,0.194,0.0406,10846,6342,0.5847,0.077,0.0285,0.006,0,0,0.5064,0.0,0.0,0.0,7237,3952,0.5461,0.0514,0.019,0.004,0,0,0.7537,0.0,0.0,0.0,18964,9535,0.5028,0.1347,0.0499,0.0104,140835,77230,0.5484,1.0,0.3704,0.0775,506,1,False,True,True,True,False,True,True,0.3486435159384274,0.16758508454676227,0.802693014401463,0.39642907831616,0.0,1.0,0.0,482.38,REJECTED
CYPBUJZCQ1,23415,192526,41627,8.2223,1.7778,0.2162,609,79,0.1297,0.026,0.0032,0.0146,0,0,0.5009,0.0,0.0,0.0,4066,2051,0.5044,0.1736,0.0211,0.0977,0,0,1.1459,0.0,0.0,0.0,0,0,0.5528,0.0,0.0,0.0,3985,1584,0.3975,0.1702,0.0207,0.0957,925,925,1.0,0.0395,0.0048,0.0222,8450,4276,0.506,0.3609,0.0439,0.203,228,114,0.5,0.0097,0.0012,0.0055,5886,280,0.0476,0.2514,0.0306,0.1414,1868,943,0.5048,0.0798,0.0097,0.0449,26017,10252,0.3941,1.1111,0.1351,0.625,663,0,False,True,True,False,False,True,False,0.04804771222250807,0.5103491496012098,0.16693636360474404,0.07051009111811293,0.0,1.0,0.0,623.05,REJECTED
CYPVTAB7T4,129221,1116003,281938,8.6364,2.1818,0.2526,3248,511,0.1573,0.0251,0.0029,0.0115,0,0,0.5038,0.0,0.0,0.0,7488,4717,0.6299,0.0579,0.0067,0.0266,0,0,0.4574,0.0,0.0,0.0,0,0,0.5231,0.0,0.0,0.0,38877,17726,0.456,0.3009,0.0348,0.1379,5343,2338,0.4376,0.0413,0.0048,0.019,46510,23538,0.5061,0.3599,0.0417,0.165,4686,2346,0.5006,0.0363,0.0042,0.0166,0,0,1.0418,0.0,0.0,0.0,11322,5701,0.5035,0.0876,0.0101,0.0402,117474,56877,0.4842,0.9091,0.1053,0.4167,637,1,False,True,True,False,True,True,True,0.058967440819229694,0.5360489309047316,0.19069365690725593,0.3301172329614806,0.0,1.0,0.0,612.7,REJECTED
CYRNUJ5IBF,0,68775,131298,7.876,12.3361,1.9091,0,0,0.1245,0.025,0.0,0.0,0,0,0.5037,0.0,0.0,0.0,0,0,0.6219,0.0,0.0,0.0,0,0,0.3457,0.0,0.0,0.0,0,0,0.6884,0.0513,0.0,0.0,1117,640,0.573,0.2236,0.0162,0.0085,159,100,0.6289,0.1031,0.0023,0.0012,1393,705,0.5061,0.0703,0.0203,0.0106,0,0,0.4919,0.0166,0.0,0.0,17686,11769,0.6654,0.2367,0.2572,0.1347,486,246,0.5062,0.0533,0.0071,0.0037,20841,13460,0.6458,1.1214,0.303,0.1587,497,1,False,True,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.6778558808334548,0.055817650231343496,0.0,1.0,0.0,533.4,REJECTED
CYSGIA3SRN,149199,287742,1257538,1.9286,8.4286,4.3704,8744,2099,0.2401,0.0586,0.0304,0.007,0,0,0.499,0.0,0.0,0.0,26681,13318,0.4992,0.1788,0.0927,0.0212,0,0,0.2591,0.0,0.0,0.0,16073,8228,0.5119,0.1077,0.0559,0.0128,23899,9979,0.4175,0.1602,0.0831,0.019,9403,4350,0.4626,0.063,0.0327,0.0075,0,0,0.5062,0.0,0.0,0.0,7766,3888,0.5006,0.0521,0.027,0.0062,0,0,0.297,0.0,0.0,0.0,14005,7053,0.5036,0.0939,0.0487,0.0111,106571,48915,0.459,0.7143,0.3704,0.0847,557,1,False,False,True,False,False,True,False,0.2277964584543931,0.11970423494623804,0.7665714987857011,0.2991682988447018,0.550139147924007,1.0,0.0,424.92,REJECTED
CYU61X3US5,122839,368518,323849,3.0,2.6364,0.8788,2082,512,0.2459,0.0169,0.0056,0.0064,0,0,0.5013,0.0,0.0,0.0,4689,2393,0.5103,0.0382,0.0127,0.0145,0,0,0.6653,0.0,0.0,0.0,0,0,0.463,0.0,0.0,0.0,32785,15316,0.4672,0.2669,0.089,0.1012,4111,818,0.199,0.0335,0.0112,0.0127,38443,19456,0.5061,0.313,0.1043,0.1187,3549,1615,0.4551,0.0289,0.0096,0.011,16718,2774,0.1659,0.1361,0.0454,0.0516,9295,4691,0.5047,0.0757,0.0252,0.0287,111672,47575,0.426,0.9091,0.303,0.3448,648,0,False,True,True,False,False,True,True,0.07125216268738563,0.18620639962458577,0.4103391311686001,0.31364784694427883,0.0,1.0,0.0,559.72,REJECTED
CYVS670TD8,215612,842847,1332875,3.9091,6.1818,1.5814,9796,5105,0.5211,0.0454,0.0116,0.0073,0,0,0.5042,0.0,0.0,0.0,26816,13671,0.5098,0.1244,0.0318,0.0201,0,0,0.6711,0.0,0.0,0.0,15927,8166,0.5127,0.0739,0.0189,0.0119,31482,17238,0.5476,0.146,0.0374,0.0236,8473,0,0.4808,0.0393,0.0101,0.0064,0,0,0.5059,0.0,0.0,0.0,10814,5905,0.5461,0.0502,0.0128,0.0081,78501,44155,0.5625,0.3641,0.0931,0.0589,14202,7110,0.5006,0.0659,0.0169,0.0107,196011,101350,0.5171,0.9091,0.2326,0.1471,632,1,False,False,True,False,False,True,False,0.16707376400331675,0.24263194909828062,0.5757274348900907,0.5530500439978427,0.2963931637024978,1.0,0.0,487.87,REJECTED
CYWSA6SGL5,164658,120749,1284332,0.7333,7.8,10.6364,19797,13798,0.697,0.1202,0.164,0.0154,0,0,0.5026,0.0,0.0,0.0,17512,8928,0.5098,0.1064,0.145,0.0136,0,0,0.0,0.0,0.0,0.0,0,0,0.4902,0.0,0.0,0.0,23643,14445,0.611,0.1436,0.1958,0.0184,7956,4726,0.594,0.0483,0.0659,0.0062,24701,12501,0.5061,0.15,0.2046,0.0192,6998,3821,0.546,0.0425,0.058,0.0054,0,0,0.3031,0.0,0.0,0.0,9165,4593,0.5011,0.0557,0.0759,0.0071,109772,62812,0.5722,0.6667,0.9091,0.0855,584,1,False,True,True,True,False,True,False,0.21080758363933313,0.04551692100329587,0.8451184766442991,0.30825456300207216,0.0,1.0,0.0,487.07,REJECTED
CYWSZ8UBTW,15937,0,37187,0.0,2.3334,0.0,645,385,0.5969,0.0405,0.0906,0.0173,4525,2268,0.5012,0.2839,0.0,0.1217,1725,881,0.5107,0.1082,0.0,0.0464,0,0,0.3624,0.0,0.001,0.0,0,0,0.5161,0.0,0.0,0.0,2428,1251,0.5152,0.1523,0.0,0.0653,374,248,0.6631,0.0235,0.0213,0.0101,0,0,0.5064,0.0,0.1258,0.0,0,0,0.5235,0.0,0.0232,0.0,7488,4008,0.5353,0.4699,0.382,0.2014,523,261,0.499,0.0328,0.0,0.0141,17708,9302,0.5253,1.1111,1.9753,0.4762,593,0,False,True,True,False,False,False,False,0.06306324787114181,0.0,0.7230496453388503,0.04692440886769423,0.0,1.0,1.0,420.19,REJECTED
CYXAOHJVJD,81290,966445,162580,11.8889,2.0,0.1682,1255,0,0.1268,0.0154,0.0013,0.0077,0,0,0.5044,0.0,0.0,0.0,9637,4933,0.5119,0.1186,0.01,0.0593,0,0,0.9843,0.0,0.0,0.0,0,0,0.5786,0.0,0.0,0.0,13714,8058,0.5876,0.1687,0.0142,0.0844,11765,5047,0.429,0.1447,0.0122,0.0724,19813,10027,0.5061,0.2437,0.0205,0.1219,521,263,0.5048,0.0064,0.0005,0.0032,29216,18733,0.6412,0.3594,0.0302,0.1797,4401,2210,0.5022,0.0541,0.0046,0.0271,90322,49271,0.5455,1.1111,0.0935,0.5556,639,0,False,True,True,False,False,True,False,0.054053243408846485,0.7379249417951889,0.13875110329679505,0.2530443668568509,0.0,1.0,0.0,638.33,REJECTED
CYXAXRSKQU,8981,5613,0,0.625,0.0,0.0,123,41,0.3333,0.0137,0.0219,0.0,0,0,0.504,0.0,0.0,0.1132,3897,2015,0.5171,0.4339,0.6943,0.0,0,0,0.4621,0.0,0.0,0.0005,0,0,0.5405,0.0,0.0,0.0035,634,322,0.5079,0.0706,0.113,0.2047,0,0,0.5552,0.0,0.0,0.0904,0,0,0.506,0.0,0.0,0.0114,0,0,0.4797,0.0,0.0,0.0299,6572,3129,0.4761,0.7318,1.1709,0.0,0,0,0.502,0.0,0.0,0.0379,11226,5507,0.4906,1.25,2.0,0.1711,636,0,False,True,False,False,False,True,False,0.0,0.03879203076611422,0.0,0.02852479491328167,0.0,0.0,0.0,776.97,APPROVED
CYXR7E9MBP,7226,7226,154960,1.0,21.4448,21.4448,320,102,0.3187,0.0443,0.0443,0.0021,0,0,0.4994,0.0,0.0,0.0,1581,1051,0.6648,0.2188,0.2188,0.0102,0,0,0.6692,0.0,0.0,0.0,0,0,0.6067,0.0,0.0,0.0,1401,654,0.4668,0.1939,0.1939,0.009,228,114,0.5,0.0316,0.0316,0.0015,0,0,0.5062,0.0,0.0,0.0,0,0,0.4572,0.0,0.0,0.0,4169,2317,0.5558,0.5769,0.5769,0.0269,330,164,0.497,0.0457,0.0457,0.0021,8029,4402,0.5483,1.1111,1.1111,0.0518,425,1,False,True,True,False,False,True,False,0.5795800303511521,0.06206863144672578,0.9448071687049229,0.019449885037894916,0.0,1.0,0.0,444.29,REJECTED
CZ0Y3R6FMI,144289,230862,1010023,1.6,7.0,4.375,6379,2253,0.3532,0.0442,0.0276,0.0063,0,0,0.5026,0.0,0.0,0.0,25932,13239,0.5105,0.1797,0.1123,0.0257,244,244,1.0,0.0017,0.0011,0.0002,10945,3780,0.3454,0.0759,0.0474,0.0108,8701,4495,0.5166,0.0603,0.0377,0.0086,1990,1028,0.5166,0.0138,0.0086,0.002,24262,12279,0.5061,0.1681,0.1051,0.024,2930,1759,0.6003,0.0203,0.0127,0.0029,58699,33760,0.5751,0.4068,0.2543,0.0581,4207,2108,0.5011,0.0292,0.0182,0.0042,144289,74945,0.5194,1.0,0.625,0.1429,562,1,False,False,True,False,True,True,False,0.1891863519309627,0.09930963824722609,0.753172880637345,0.40623350080899256,0.2766923736840607,1.0,0.0,462.66,REJECTED
CZ3SPQAK77,164824,545188,621261,3.3077,3.7692,1.1395,10238,1355,0.1324,0.0621,0.0188,0.0165,0,0,0.5007,0.0,0.0,0.0,24989,12975,0.5192,0.1516,0.0458,0.0402,999,0,0.7168,0.0061,0.0018,0.0016,0,0,0.6391,0.0,0.0,0.0,26007,12592,0.4842,0.1578,0.0477,0.0419,7553,2761,0.3656,0.0458,0.0139,0.0122,0,0,0.506,0.0,0.0,0.0,10208,4646,0.4551,0.0619,0.0187,0.0164,33311,7842,0.2354,0.2021,0.0611,0.0536,13483,6757,0.5011,0.0818,0.0247,0.0217,126788,48928,0.3859,0.7692,0.2326,0.2041,629,0,False,True,True,False,False,True,False,0.10186978854239484,0.2053042823932045,0.4820307113150229,0.35655567856027703,0.0,1.0,0.0,548.94,REJECTED
CZ4G0L6599,251930,197945,2483310,0.7857,9.8571,12.5455,9376,0,0.8962,0.0372,0.0474,0.0038,0,0,0.4987,0.0,0.0,0.0,62529,44066,0.7047,0.2482,0.3159,0.0252,0,0,1.2196,0.0,0.0,0.0,17321,9065,0.5234,0.0688,0.0875,0.007,46103,26604,0.5771,0.183,0.2329,0.0186,10153,5479,0.5396,0.0403,0.0513,0.0041,0,0,0.5061,0.0,0.0,0.0,14871,6768,0.4551,0.059,0.0751,0.006,0,0,0.43,0.0,0.0,0.0,19597,9882,0.5043,0.0778,0.099,0.0079,179950,101864,0.5661,0.7143,0.9091,0.0725,525,1,False,False,True,True,False,True,False,0.2664052710864577,0.0487682104224274,0.8744988116830505,0.5074597632632207,0.35110398397122217,1.0,0.0,423.28,REJECTED
CZ7HU7N1JC,4574,3268,0,0.7145,0.0,0.0,83,49,0.5904,0.0181,0.0254,0.1202,0,0,0.5024,0.0,0.0,0.0792,2114,1074,0.508,0.4622,0.6469,0.2829,0,0,0.6276,0.0,0.0,0.0,0,0,0.5173,0.0,0.0,0.0,342,180,0.5263,0.0748,0.1047,0.3022,0,0,0.6113,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.4477,0,0,0.4479,0.0,0.0,0.0,3996,2118,0.53,0.8736,1.2228,0.4151,0,0,0.5053,0.0,0.0,0.0103,6535,3421,0.5235,1.4287,1.9997,0.743,636,1,False,True,False,False,False,True,False,0.0,0.04434636807343679,0.0,0.015209060717022906,0.0,0.0,0.0,777.89,APPROVED
CZ7K3RYBUE,37575,75150,247995,2.0,6.6,3.3,4729,2835,0.5995,0.1259,0.0629,0.0191,2595,1304,0.5025,0.0691,0.0345,0.0105,7998,4077,0.5098,0.2129,0.1064,0.0323,0,0,0.1672,0.0,0.0,0.0,0,0,0.412,0.0,0.0,0.0,2663,1371,0.5148,0.0709,0.0354,0.0107,493,161,0.3266,0.0131,0.0066,0.002,0,0,0.5061,0.0,0.0,0.0,1076,540,0.5019,0.0286,0.0143,0.0043,16728,10463,0.6255,0.4452,0.2226,0.0675,1293,650,0.5027,0.0344,0.0172,0.0052,37575,21401,0.5696,1.0,0.5,0.1515,547,0,False,True,True,False,False,True,False,0.17837570324919338,0.12413726289345156,0.7101342252480569,0.10331828890970508,0.0,1.0,0.0,518.31,REJECTED
